year,district,institute_name,program,gender,enrolled,did,iid
2020,Cuttak,Chilika Training Institute,Electrician,Male,194.0,0011,0014
2020,Cuttak,Chilika Training Institute,Electrician,Other,72.0,0011,0014
2020,Cuttak,Chilika Training Institute,Fitter,Female,273.0,0011,0014
2020,Cuttak,Chilika Training Institute,Mechanic,Female,964.0,0011,0014
2020,Cuttak,Chilika Training Institute,Welder,Male,537.0,0011,0014
2020,Cuttak,Chilika Vocational College,Electrician,Female,113.0,0011,0015
2020,Cuttak,Chilika Vocational College,Electrician,Other,274.0,0011,0015
2020,Cuttak,Chilika Vocational College,Fitter,Other,0.0,0011,0015
2020,Cuttak,Chilika Vocational College,Welder,Female,0.0,0011,0015
2020,Cuttak,Cuttack ITI,Data Entry,Male,0.0,0011,0016
2020,Cuttak,Cuttack ITI,Electrician,Male,1083.0,0011,0016
2020,Cuttak,Cuttack ITI,Electrician,Other,0.0,0011,0016
2020,Cuttak,Cuttack ITI,Fitter,Female,0.0,0011,0016
2020,Cuttak,Cuttack ITI,Mechanic,Female,0.0,0011,0016
2020,Cuttak,Cuttack ITI,Mechanic,Male,1684.0,0011,0016
2020,Cuttak,Cuttack ITI,Welder,Female,0.0,0011,0016
2020,Cuttak,Cuttack ITI,Welder,Male,175.0,0011,0016
2020,Cuttak,Cuttack ITI,Welder,Other,0.0,0011,0016
2020,Cuttak,Cuttack Skills Center,Data Entry,Male,1096.0,0011,0017
2020,Cuttak,Cuttack Skills Center,Fitter,Other,0.0,0011,0017
2020,Cuttak,Cuttack Skills Center,Mechanic,Female,286.0,0011,0017
2020,Cuttak,Cuttack Skills Center,Welder,Female,0.0,0011,0017
2020,Cuttak,Cuttack Skills Center,Welder,Male,0.0,0011,0017
2020,Cuttak,Cuttack Skills Center,Welder,Other,146.0,0011,0017
2020,Cuttak,Cuttack Technical Institute,Data Entry,Female,73.0,0011,0018
2020,Cuttak,Cuttack Technical Institute,Data Entry,Male,547.0,0011,0018
2020,Cuttak,Cuttack Technical Institute,Data Entry,Other,289.0,0011,0018
2020,Cuttak,Cuttack Technical Institute,Electrician,Other,1259.0,0011,0018
2020,Cuttak,Cuttack Technical Institute,Mechanic,Other,0.0,0011,0018
2020,Cuttak,Cuttack Technical Institute,Welder,Other,0.0,0011,0018
2020,Cuttak,Cuttack Training Institute,Data Entry,Female,0.0,0011,0019
2020,Cuttak,Cuttack Training Institute,Data Entry,Male,0.0,0011,0019
2020,Cuttak,Cuttack Training Institute,Data Entry,Other,0.0,0011,0019
2020,Cuttak,Cuttack Training Institute,Electrician,Other,0.0,0011,0019
2020,Cuttak,Cuttack Training Institute,Fitter,Female,0.0,0011,0019
2020,Cuttak,Cuttack Training Institute,Fitter,Male,0.0,0011,0019
2020,Cuttak,Cuttack Training Institute,Fitter,Other,35.0,0011,0019
2020,Cuttak,Cuttack Training Institute,Mechanic,Other,54.0,0011,0019
2020,Cuttak,Cuttack Training Institute,Welder,Female,213.0,0011,0019
2020,Cuttak,Cuttack Vocational College,Data Entry,Female,2981.0,0011,0020
2020,Cuttak,Cuttack Vocational College,Data Entry,Other,0.0,0011,0020
2020,Cuttak,Cuttack Vocational College,Electrician,Other,0.0,0011,0020
2020,Cuttak,Cuttack Vocational College,Fitter,Female,69.0,0011,0020
2020,Cuttak,Cuttack Vocational College,Welder,Other,1648.0,0011,0020
2020,Cuttak,Jagannath ITI,Data Entry,Male,2232.0,0011,0021
2020,Cuttak,Jagannath ITI,Data Entry,Other,0.0,0011,0021
2020,Cuttak,Jagannath ITI,Electrician,Other,0.0,0011,0021
2020,Cuttak,Jagannath ITI,Fitter,Female,0.0,0011,0021
2020,Cuttak,Jagannath ITI,Fitter,Male,0.0,0011,0021
2020,Cuttak,Jagannath ITI,Fitter,Other,92.0,0011,0021
2020,Cuttak,Jagannath ITI,Mechanic,Male,98.0,0011,0021
2020,Cuttak,Jagannath ITI,Mechanic,Other,0.0,0011,0021
2020,Cuttak,Jagannath ITI,Welder,Male,0.0,0011,0021
2020,Cuttak,Jagannath ITI,Welder,Other,1269.0,0011,0021
2020,Cuttak,Jagannath Skills Center,Data Entry,Other,46.0,0011,0022
2020,Cuttak,Jagannath Skills Center,Electrician,Other,0.0,0011,0022
2020,Cuttak,Jagannath Skills Center,Fitter,Female,0.0,0011,0022
2020,Cuttak,Jagannath Skills Center,Fitter,Other,1145.0,0011,0022
2020,Cuttak,Jagannath Skills Center,Mechanic,Male,524.0,0011,0022
2020,Cuttak,Jagannath Skills Center,Welder,Female,0.0,0011,0022
2020,Cuttak,Jagannath Technical Institute,Data Entry,Female,0.0,0011,0023
2020,Cuttak,Jagannath Technical Institute,Data Entry,Male,86.0,0011,0023
2020,Cuttak,Jagannath Technical Institute,Electrician,Female,2435.0,0011,0023
2020,Cuttak,Jagannath Technical Institute,Electrician,Male,1086.0,0011,0023
2020,Cuttak,Jagannath Technical Institute,Fitter,Female,223.0,0011,0023
2020,Cuttak,Jagannath Technical Institute,Fitter,Male,0.0,0011,0023
2020,Cuttak,Jagannath Technical Institute,Welder,Other,0.0,0011,0023
2020,Cuttak,Jagannath Training Institute,Data Entry,Female,0.0,0011,0024
2020,Cuttak,Jagannath Training Institute,Data Entry,Male,26.0,0011,0024
2020,Cuttak,Jagannath Training Institute,Data Entry,Other,1777.0,0011,0024
2020,Cuttak,Jagannath Training Institute,Electrician,Female,0.0,0011,0024
2020,Cuttak,Jagannath Training Institute,Electrician,Male,0.0,0011,0024
2020,Cuttak,Jagannath Training Institute,Mechanic,Female,0.0,0011,0024
2020,Cuttak,Jagannath Training Institute,Welder,Male,290.0,0011,0024
2020,Cuttak,Jagannath Vocational College,Electrician,Male,18.0,0011,0025
2020,Cuttak,Jagannath Vocational College,Fitter,Other,0.0,0011,0025
2020,Cuttak,Jagannath Vocational College,Welder,Other,0.0,0011,0025
2020,Cuttak,Kalinga ITI,Data Entry,Male,89.0,0011,0026
2020,Cuttak,Kalinga ITI,Electrician,Female,2515.0,0011,0026
2020,Cuttak,Kalinga ITI,Electrician,Other,0.0,0011,0026
2020,Cuttak,Kalinga ITI,Fitter,Female,0.0,0011,0026
2020,Cuttak,Kalinga ITI,Mechanic,Male,2664.0,0011,0026
2020,Cuttak,Kalinga ITI,Welder,Other,2584.0,0011,0026
2020,Cuttak,Kalinga Skills Center,Data Entry,Female,0.0,0011,0027
2020,Cuttak,Kalinga Skills Center,Data Entry,Other,0.0,0011,0027
2020,Cuttak,Kalinga Skills Center,Electrician,Female,21.0,0011,0027
2020,Cuttak,Kalinga Skills Center,Fitter,Female,2109.0,0011,0027
2020,Cuttak,Kalinga Skills Center,Fitter,Male,195.0,0011,0027
2020,Cuttak,Kalinga Skills Center,Fitter,Other,2206.0,0011,0027
2020,Cuttak,Kalinga Skills Center,Mechanic,Male,89.0,0011,0027
2020,Cuttak,Kalinga Skills Center,Mechanic,Other,0.0,0011,0027
2020,Cuttak,Kalinga Skills Center,Welder,Male,619.0,0011,0027
2020,Cuttak,Kalinga Skills Center,Welder,Other,0.0,0011,0027
2020,Cuttak,Kalinga Technical Institute,Data Entry,Female,1457.0,0011,0028
2020,Cuttak,Kalinga Technical Institute,Data Entry,Male,0.0,0011,0028
2020,Cuttak,Kalinga Technical Institute,Data Entry,Other,0.0,0011,0028
2020,Cuttak,Kalinga Technical Institute,Fitter,Other,210.0,0011,0028
2020,Cuttak,Kalinga Technical Institute,Mechanic,Male,0.0,0011,0028
2020,Cuttak,Kalinga Technical Institute,Mechanic,Other,266.0,0011,0028
2020,Cuttak,Kalinga Technical Institute,Welder,Male,155.0,0011,0028
2020,Cuttak,Kalinga Training Institute,Data Entry,Female,2697.0,0011,0029
2020,Cuttak,Kalinga Training Institute,Electrician,Other,0.0,0011,0029
2020,Cuttak,Kalinga Training Institute,Fitter,Male,2293.0,0011,0029
2020,Cuttak,Kalinga Training Institute,Welder,Female,0.0,0011,0029
2020,Cuttak,Kalinga Training Institute,Welder,Male,0.0,0011,0029
2020,Cuttak,Kalinga Training Institute,Welder,Other,0.0,0011,0029
2020,Cuttak,Kalinga Vocational College,Data Entry,Male,2711.0,0011,0030
2020,Cuttak,Kalinga Vocational College,Electrician,Female,220.0,0011,0030
2020,Cuttak,Kalinga Vocational College,Electrician,Male,2209.0,0011,0030
2020,Cuttak,Kalinga Vocational College,Fitter,Female,0.0,0011,0030
2020,Cuttak,Kalinga Vocational College,Fitter,Male,2288.0,0011,0030
2020,Cuttak,Kalinga Vocational College,Mechanic,Female,0.0,0011,0030
2020,Cuttak,Konark ITI,Data Entry,Male,2222.0,0011,0031
2020,Cuttak,Konark ITI,Data Entry,Other,342.0,0011,0031
2020,Cuttak,Konark ITI,Electrician,Female,0.0,0011,0031
2020,Cuttak,Konark ITI,Electrician,Other,1792.0,0011,0031
2020,Cuttak,Konark ITI,Fitter,Other,2240.0,0011,0031
2020,Cuttak,Konark ITI,Mechanic,Female,0.0,0011,0031
2020,Cuttak,Konark ITI,Mechanic,Male,0.0,0011,0031
2020,Cuttak,Konark ITI,Welder,Male,203.0,0011,0031
2020,Cuttak,Konark Skills Center,Data Entry,Female,0.0,0011,0032
2020,Cuttak,Konark Skills Center,Electrician,Female,0.0,0011,0032
2020,Cuttak,Konark Skills Center,Fitter,Female,286.0,0011,0032
2020,Cuttak,Konark Skills Center,Fitter,Other,103.0,0011,0032
2020,Cuttak,Konark Skills Center,Mechanic,Female,519.0,0011,0032
2020,Cuttak,Konark Skills Center,Mechanic,Male,0.0,0011,0032
2020,Cuttak,Konark Skills Center,Welder,Other,0.0,0011,0032
2020,Cuttak,Konark Technical Institute,Data Entry,Male,234.0,0011,0033
2020,Cuttak,Konark Technical Institute,Fitter,Female,2074.0,0011,0033
2020,Cuttak,Konark Technical Institute,Fitter,Other,0.0,0011,0033
2020,Cuttak,Konark Technical Institute,Welder,Other,235.0,0011,0033
2020,Cuttak,Konark Training Institute,Data Entry,Male,0.0,0011,0034
2020,Cuttak,Konark Training Institute,Electrician,Female,947.0,0011,0034
2020,Cuttak,Konark Training Institute,Fitter,Female,96.0,0011,0034
2020,Cuttak,Konark Training Institute,Fitter,Male,0.0,0011,0034
2020,Cuttak,Konark Training Institute,Mechanic,Female,0.0,0011,0034
2020,Cuttak,Konark Training Institute,Mechanic,Male,0.0,0011,0034
2020,Cuttak,Konark Training Institute,Welder,Male,1030.0,0011,0034
2020,Cuttak,Konark Vocational College,Data Entry,Female,265.0,0011,0035
2020,Cuttak,Konark Vocational College,Fitter,Male,0.0,0011,0035
2020,Cuttak,Konark Vocational College,Mechanic,Female,2409.0,0011,0035
2020,Cuttak,Konark Vocational College,Mechanic,Male,0.0,0011,0035
2020,Cuttak,Konark Vocational College,Mechanic,Other,2633.0,0011,0035
2020,Cuttak,Konark Vocational College,Welder,Female,0.0,0011,0035
2020,Cuttak,Konark Vocational College,Welder,Other,1869.0,0011,0035
2020,Cuttak,Nilachal ITI,Fitter,Female,2632.0,0011,0036
2020,Cuttak,Nilachal ITI,Mechanic,Male,222.0,0011,0036
2020,Cuttak,Nilachal ITI,Welder,Female,1859.0,0011,0036
2020,Cuttak,Nilachal ITI,Welder,Male,144.0,0011,0036
2020,Cuttak,Nilachal Skills Center,Data Entry,Female,0.0,0011,0037
2020,Cuttak,Nilachal Skills Center,Electrician,Male,3109.0,0011,0037
2020,Cuttak,Nilachal Skills Center,Electrician,Other,0.0,0011,0037
2020,Cuttak,Nilachal Skills Center,Fitter,Female,2820.0,0011,0037
2020,Cuttak,Nilachal Skills Center,Mechanic,Male,276.0,0011,0037
2020,Cuttak,Nilachal Skills Center,Mechanic,Other,0.0,0011,0037
2020,Cuttak,Nilachal Skills Center,Welder,Male,0.0,0011,0037
2020,Cuttak,Nilachal Technical Institute,Data Entry,Male,71.0,0011,0038
2020,Cuttak,Nilachal Technical Institute,Data Entry,Other,0.0,0011,0038
2020,Cuttak,Nilachal Technical Institute,Electrician,Female,2611.0,0011,0038
2020,Cuttak,Nilachal Technical Institute,Electrician,Other,284.0,0011,0038
2020,Cuttak,Nilachal Technical Institute,Fitter,Female,113.0,0011,0038
2020,Cuttak,Nilachal Technical Institute,Mechanic,Female,0.0,0011,0038
2020,Cuttak,Nilachal Technical Institute,Mechanic,Other,194.0,0011,0038
2020,Cuttak,Nilachal Technical Institute,Welder,Female,0.0,0011,0038
2020,Cuttak,Nilachal Technical Institute,Welder,Other,0.0,0011,0038
2020,Cuttak,Nilachal Training Institute,Electrician,Female,320.0,0011,0039
2020,Cuttak,Nilachal Training Institute,Electrician,Other,1061.0,0011,0039
2020,Cuttak,Nilachal Training Institute,Fitter,Female,0.0,0011,0039
2020,Cuttak,Nilachal Training Institute,Mechanic,Female,0.0,0011,0039
2020,Cuttak,Nilachal Training Institute,Welder,Female,1749.0,0011,0039
2020,Cuttak,Nilachal Training Institute,Welder,Male,36.0,0011,0039
2020,Cuttak,Nilachal Vocational College,Data Entry,Female,0.0,0011,0040
2020,Cuttak,Nilachal Vocational College,Welder,Male,0.0,0011,0040
2020,Cuttak,Nilachal Vocational College,Welder,Other,380.0,0011,0040
2020,Cuttak,Odisha ITI,Data Entry,Female,597.0,0011,0041
2020,Cuttak,Odisha ITI,Data Entry,Male,2742.0,0011,0041
2020,Cuttak,Odisha ITI,Mechanic,Female,0.0,0011,0041
2020,Cuttak,Odisha ITI,Mechanic,Other,225.0,0011,0041
2020,Cuttak,Odisha ITI,Welder,Female,0.0,0011,0041
2020,Cuttak,Odisha ITI,Welder,Male,0.0,0011,0041
2020,Cuttak,Odisha Skills Center,Data Entry,Female,0.0,0011,0042
2020,Cuttak,Odisha Skills Center,Data Entry,Other,177.0,0011,0042
2020,Cuttak,Odisha Skills Center,Electrician,Female,2530.0,0011,0042
2020,Cuttak,Odisha Skills Center,Electrician,Male,808.0,0011,0042
2020,Cuttak,Odisha Skills Center,Fitter,Female,879.0,0011,0042
2020,Cuttak,Odisha Skills Center,Mechanic,Male,221.0,0011,0042
2020,Cuttak,Odisha Skills Center,Welder,Female,191.0,0011,0042
2020,Cuttak,Odisha Skills Center,Welder,Male,57.0,0011,0042
2020,Cuttak,Odisha Technical Institute,Data Entry,Female,891.0,0011,0043
2020,Cuttak,Odisha Technical Institute,Data Entry,Male,0.0,0011,0043
2020,Cuttak,Odisha Technical Institute,Data Entry,Other,1320.0,0011,0043
2020,Cuttak,Odisha Technical Institute,Fitter,Female,0.0,0011,0043
2020,Cuttak,Odisha Technical Institute,Fitter,Other,0.0,0011,0043
2020,Cuttak,Odisha Technical Institute,Welder,Female,1328.0,0011,0043
2020,Cuttak,Odisha Technical Institute,Welder,Other,190.0,0011,0043
2020,Cuttak,Odisha Training Institute,Data Entry,Male,283.0,0011,0044
2020,Cuttak,Odisha Training Institute,Fitter,Female,212.0,0011,0044
2020,Cuttak,Odisha Training Institute,Mechanic,Male,207.0,0011,0044
2020,Cuttak,Odisha Training Institute,Mechanic,Other,672.0,0011,0044
2020,Cuttak,Odisha Vocational College,Data Entry,Female,0.0,0011,0045
2020,Cuttak,Odisha Vocational College,Electrician,Female,177.0,0011,0045
2020,Cuttak,Odisha Vocational College,Fitter,Other,0.0,0011,0045
2020,Cuttak,Odisha Vocational College,Mechanic,Female,0.0,0011,0045
2020,Cuttak,Odisha Vocational College,Welder,Female,965.0,0011,0045
2020,Cuttak,Utkal ITI,Data Entry,Male,199.0,0011,0046
2020,Cuttak,Utkal ITI,Fitter,Other,0.0,0011,0046
2020,Cuttak,Utkal ITI,Mechanic,Male,1412.0,0011,0046
2020,Cuttak,Utkal Skills Center,Data Entry,Female,1938.0,0011,0047
2020,Cuttak,Utkal Skills Center,Electrician,Female,0.0,0011,0047
2020,Cuttak,Utkal Skills Center,Electrician,Other,0.0,0011,0047
2020,Cuttak,Utkal Skills Center,Fitter,Female,22.0,0011,0047
2020,Cuttak,Utkal Skills Center,Fitter,Male,2321.0,0011,0047
2020,Cuttak,Utkal Skills Center,Welder,Female,3094.0,0011,0047
2020,Cuttak,Utkal Skills Center,Welder,Male,26.0,0011,0047
2020,Cuttak,Utkal Skills Center,Welder,Other,0.0,0011,0047
2020,Cuttak,Utkal Technical Institute,Data Entry,Female,2995.0,0011,0048
2020,Cuttak,Utkal Technical Institute,Data Entry,Male,0.0,0011,0048
2020,Cuttak,Utkal Technical Institute,Electrician,Male,0.0,0011,0048
2020,Cuttak,Utkal Technical Institute,Fitter,Female,40.0,0011,0048
2020,Cuttak,Utkal Technical Institute,Fitter,Male,0.0,0011,0048
2020,Cuttak,Utkal Technical Institute,Fitter,Other,0.0,0011,0048
2020,Cuttak,Utkal Training Institute,Data Entry,Female,0.0,0011,0049
2020,Cuttak,Utkal Training Institute,Electrician,Other,79.0,0011,0049
2020,Cuttak,Utkal Training Institute,Fitter,Other,721.0,0011,0049
2020,Cuttak,Utkal Training Institute,Mechanic,Male,256.0,0011,0049
2020,Cuttak,Utkal Training Institute,Mechanic,Other,0.0,0011,0049
2020,Cuttak,Utkal Training Institute,Welder,Male,2165.0,0011,0049
2020,Cuttak,Utkal Vocational College,Data Entry,Female,1702.0,0011,0050
2020,Cuttak,Utkal Vocational College,Electrician,Male,673.0,0011,0050
2020,Cuttak,Utkal Vocational College,Electrician,Other,78.0,0011,0050
2020,Cuttak,Utkal Vocational College,Fitter,Male,1196.0,0011,0050
2020,Cuttak,Utkal Vocational College,Welder,Other,1319.0,0011,0050
2020,Puri,Barabati ITI,Data Entry,Male,165.0,0010,0001
2020,Puri,Barabati ITI,Electrician,Female,2032.0,0010,0001
2020,Puri,Barabati ITI,Electrician,Male,0.0,0010,0001
2020,Puri,Barabati ITI,Electrician,Other,2292.0,0010,0001
2020,Puri,Barabati ITI,Fitter,Male,707.0,0010,0001
2020,Puri,Barabati ITI,Welder,Male,2994.0,0010,0001
2020,Puri,Barabati Skills Center,Electrician,Male,0.0,0010,0002
2020,Puri,Barabati Skills Center,Fitter,Female,2410.0,0010,0002
2020,Puri,Barabati Skills Center,Welder,Male,24.0,0010,0002
2020,Puri,Barabati Skills Center,Welder,Other,0.0,0010,0002
2020,Puri,Barabati Technical Institute,Data Entry,Female,0.0,0010,0003
2020,Puri,Barabati Technical Institute,Data Entry,Male,0.0,0010,0003
2020,Puri,Barabati Technical Institute,Electrician,Female,168.0,0010,0003
2020,Puri,Barabati Technical Institute,Electrician,Male,0.0,0010,0003
2020,Puri,Barabati Technical Institute,Fitter,Other,0.0,0010,0003
2020,Puri,Barabati Technical Institute,Mechanic,Other,249.0,0010,0003
2020,Puri,Barabati Technical Institute,Welder,Female,0.0,0010,0003
2020,Puri,Barabati Technical Institute,Welder,Other,0.0,0010,0003
2020,Puri,Barabati Training Institute,Electrician,Female,0.0,0010,0004
2020,Puri,Barabati Training Institute,Electrician,Male,0.0,0010,0004
2020,Puri,Barabati Training Institute,Electrician,Other,2207.0,0010,0004
2020,Puri,Barabati Training Institute,Fitter,Male,1070.0,0010,0004
2020,Puri,Barabati Training Institute,Mechanic,Female,1213.0,0010,0004
2020,Puri,Barabati Training Institute,Mechanic,Male,0.0,0010,0004
2020,Puri,Barabati Training Institute,Mechanic,Other,0.0,0010,0004
2020,Puri,Barabati Training Institute,Welder,Female,0.0,0010,0004
2020,Puri,Barabati Vocational College,Electrician,Female,2641.0,0010,0005
2020,Puri,Barabati Vocational College,Electrician,Male,62.0,0010,0005
2020,Puri,Barabati Vocational College,Fitter,Female,0.0,0010,0005
2020,Puri,Barabati Vocational College,Mechanic,Female,165.0,0010,0005
2020,Puri,Barabati Vocational College,Mechanic,Male,43.0,0010,0005
2020,Puri,Barabati Vocational College,Welder,Female,1873.0,0010,0005
2020,Puri,Barabati Vocational College,Welder,Other,293.0,0010,0005
2020,Puri,Bhubaneshwar ITI,Data Entry,Male,14.0,0010,0006
2020,Puri,Bhubaneshwar ITI,Electrician,Female,2085.0,0010,0006
2020,Puri,Bhubaneshwar ITI,Fitter,Male,0.0,0010,0006
2020,Puri,Bhubaneshwar ITI,Fitter,Other,1702.0,0010,0006
2020,Puri,Bhubaneshwar Skills Center,Data Entry,Male,2605.0,0010,0007
2020,Puri,Bhubaneshwar Skills Center,Electrician,Male,225.0,0010,0007
2020,Puri,Bhubaneshwar Skills Center,Electrician,Other,2825.0,0010,0007
2020,Puri,Bhubaneshwar Skills Center,Fitter,Female,1573.0,0010,0007
2020,Puri,Bhubaneshwar Skills Center,Welder,Female,627.0,0010,0007
2020,Puri,Bhubaneshwar Skills Center,Welder,Other,0.0,0010,0007
2020,Puri,Bhubaneshwar Technical Institute,Data Entry,Female,0.0,0010,0008
2020,Puri,Bhubaneshwar Technical Institute,Data Entry,Other,783.0,0010,0008
2020,Puri,Bhubaneshwar Technical Institute,Electrician,Other,2120.0,0010,0008
2020,Puri,Bhubaneshwar Technical Institute,Fitter,Male,126.0,0010,0008
2020,Puri,Bhubaneshwar Technical Institute,Fitter,Other,263.0,0010,0008
2020,Puri,Bhubaneshwar Technical Institute,Mechanic,Male,0.0,0010,0008
2020,Puri,Bhubaneshwar Technical Institute,Welder,Female,1742.0,0010,0008
2020,Puri,Bhubaneshwar Training Institute,Data Entry,Female,0.0,0010,0009
2020,Puri,Bhubaneshwar Training Institute,Data Entry,Male,251.0,0010,0009
2020,Puri,Bhubaneshwar Training Institute,Electrician,Other,0.0,0010,0009
2020,Puri,Bhubaneshwar Training Institute,Fitter,Male,1985.0,0010,0009
2020,Puri,Bhubaneshwar Training Institute,Fitter,Other,286.0,0010,0009
2020,Puri,Bhubaneshwar Training Institute,Mechanic,Female,4250.0,0010,0009
2020,Puri,Bhubaneshwar Training Institute,Mechanic,Other,0.0,0010,0009
2020,Puri,Bhubaneshwar Training Institute,Welder,Female,1586.0,0010,0009
2020,Puri,Bhubaneshwar Vocational College,Data Entry,Other,142.0,0010,0010
2020,Puri,Bhubaneshwar Vocational College,Electrician,Male,45.0,0010,0010
2020,Puri,Bhubaneshwar Vocational College,Mechanic,Male,194.0,0010,0010
2020,Puri,Bhubaneshwar Vocational College,Mechanic,Other,100.0,0010,0010
2020,Puri,Chilika ITI,Data Entry,Female,0.0,0010,0011
2020,Puri,Chilika ITI,Data Entry,Other,0.0,0010,0011
2020,Puri,Chilika ITI,Electrician,Female,1801.0,0010,0011
2020,Puri,Chilika ITI,Electrician,Male,101.0,0010,0011
2020,Puri,Chilika ITI,Fitter,Female,0.0,0010,0011
2020,Puri,Chilika ITI,Fitter,Male,0.0,0010,0011
2020,Puri,Chilika ITI,Mechanic,Other,0.0,0010,0011
2020,Puri,Chilika ITI,Welder,Female,49.0,0010,0011
2020,Puri,Chilika ITI,Welder,Male,0.0,0010,0011
2020,Puri,Chilika ITI,Welder,Other,0.0,0010,0011
2020,Puri,Chilika Skills Center,Data Entry,Other,0.0,0010,0012
2020,Puri,Chilika Skills Center,Fitter,Male,710.0,0010,0012
2020,Puri,Chilika Skills Center,Welder,Female,0.0,0010,0012
2020,Puri,Chilika Technical Institute,Data Entry,Female,71.0,0010,0013
2020,Puri,Chilika Technical Institute,Data Entry,Male,280.0,0010,0013
2020,Puri,Chilika Technical Institute,Electrician,Male,0.0,0010,0013
2020,Puri,Chilika Technical Institute,Electrician,Other,355.0,0010,0013
2020,Puri,Chilika Technical Institute,Fitter,Female,0.0,0010,0013
2020,Puri,Chilika Technical Institute,Welder,Male,1985.0,0010,0013
2020,Puri,Chilika Technical Institute,Welder,Other,1358.0,0010,0013
2020,Puri,Chilika Training Institute,Data Entry,Male,0.0,0010,0014
2020,Puri,Chilika Training Institute,Fitter,Other,0.0,0010,0014
2020,Puri,Chilika Training Institute,Mechanic,Female,964.0,0010,0014
2020,Puri,Chilika Training Institute,Mechanic,Other,0.0,0010,0014
2020,Puri,Chilika Training Institute,Welder,Female,0.0,0010,0014
2020,Puri,Chilika Vocational College,Data Entry,Male,0.0,0010,0015
2020,Puri,Chilika Vocational College,Data Entry,Other,239.0,0010,0015
2020,Puri,Chilika Vocational College,Fitter,Female,18.0,0010,0015
2020,Puri,Chilika Vocational College,Fitter,Male,238.0,0010,0015
2020,Puri,Chilika Vocational College,Fitter,Other,2523.0,0010,0015
2020,Puri,Chilika Vocational College,Mechanic,Female,0.0,0010,0015
2020,Puri,Chilika Vocational College,Welder,Female,0.0,0010,0015
2020,Puri,Cuttack ITI,Fitter,Male,1268.0,0010,0016
2020,Puri,Cuttack ITI,Mechanic,Female,1483.0,0010,0016
2020,Puri,Cuttack ITI,Mechanic,Male,0.0,0010,0016
2020,Puri,Cuttack ITI,Mechanic,Other,1884.0,0010,0016
2020,Puri,Cuttack Skills Center,Data Entry,Female,281.0,0010,0017
2020,Puri,Cuttack Skills Center,Data Entry,Male,201.0,0010,0017
2020,Puri,Cuttack Skills Center,Fitter,Female,1981.0,0010,0017
2020,Puri,Cuttack Skills Center,Fitter,Male,1191.0,0010,0017
2020,Puri,Cuttack Skills Center,Mechanic,Male,30.0,0010,0017
2020,Puri,Cuttack Skills Center,Welder,Other,225.0,0010,0017
2020,Puri,Cuttack Technical Institute,Data Entry,Female,0.0,0010,0018
2020,Puri,Cuttack Technical Institute,Electrician,Female,0.0,0010,0018
2020,Puri,Cuttack Technical Institute,Fitter,Male,276.0,0010,0018
2020,Puri,Cuttack Technical Institute,Fitter,Other,1082.0,0010,0018
2020,Puri,Cuttack Technical Institute,Mechanic,Male,0.0,0010,0018
2020,Puri,Cuttack Technical Institute,Welder,Female,288.0,0010,0018
2020,Puri,Cuttack Training Institute,Electrician,Female,0.0,0010,0019
2020,Puri,Cuttack Training Institute,Electrician,Male,1196.0,0010,0019
2020,Puri,Cuttack Training Institute,Fitter,Female,272.0,0010,0019
2020,Puri,Cuttack Training Institute,Fitter,Other,245.0,0010,0019
2020,Puri,Cuttack Training Institute,Welder,Female,632.0,0010,0019
2020,Puri,Cuttack Vocational College,Data Entry,Other,728.0,0010,0020
2020,Puri,Cuttack Vocational College,Electrician,Female,0.0,0010,0020
2020,Puri,Cuttack Vocational College,Electrician,Male,2940.0,0010,0020
2020,Puri,Cuttack Vocational College,Fitter,Female,100.0,0010,0020
2020,Puri,Cuttack Vocational College,Fitter,Male,0.0,0010,0020
2020,Puri,Cuttack Vocational College,Mechanic,Male,0.0,0010,0020
2020,Puri,Cuttack Vocational College,Welder,Other,1128.0,0010,0020
2020,Puri,Jagannath ITI,Electrician,Male,1139.0,0010,0021
2020,Puri,Jagannath ITI,Fitter,Male,0.0,0010,0021
2020,Puri,Jagannath ITI,Mechanic,Female,0.0,0010,0021
2020,Puri,Jagannath ITI,Welder,Other,1595.0,0010,0021
2020,Puri,Jagannath Skills Center,Data Entry,Female,1821.0,0010,0022
2020,Puri,Jagannath Skills Center,Data Entry,Male,2184.0,0010,0022
2020,Puri,Jagannath Skills Center,Electrician,Male,0.0,0010,0022
2020,Puri,Jagannath Skills Center,Mechanic,Other,3070.0,0010,0022
2020,Puri,Jagannath Skills Center,Welder,Female,238.0,0010,0022
2020,Puri,Jagannath Skills Center,Welder,Male,0.0,0010,0022
2020,Puri,Jagannath Skills Center,Welder,Other,160.0,0010,0022
2020,Puri,Jagannath Technical Institute,Data Entry,Male,2201.0,0010,0023
2020,Puri,Jagannath Technical Institute,Fitter,Female,74.0,0010,0023
2020,Puri,Jagannath Technical Institute,Fitter,Male,0.0,0010,0023
2020,Puri,Jagannath Technical Institute,Fitter,Other,814.0,0010,0023
2020,Puri,Jagannath Technical Institute,Mechanic,Other,0.0,0010,0023
2020,Puri,Jagannath Training Institute,Data Entry,Male,2578.0,0010,0024
2020,Puri,Jagannath Training Institute,Electrician,Female,1225.0,0010,0024
2020,Puri,Jagannath Training Institute,Electrician,Other,149.0,0010,0024
2020,Puri,Jagannath Training Institute,Fitter,Other,0.0,0010,0024
2020,Puri,Jagannath Training Institute,Mechanic,Other,0.0,0010,0024
